Time,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
1/26/2022 19:08:19,"504","22,3","18","1025"
1/26/2022 19:13:19,"513","22,3","18","1025"
1/26/2022 19:18:19,"508","22,3","18","1025"
1/26/2022 19:23:19,"500","22,2","18","1025"
1/26/2022 19:28:19,"505","22,2","18","1025"
1/26/2022 19:33:19,"506","22,2","18","1024"
1/26/2022 19:38:19,"494","22,2","18","1025"
1/26/2022 19:43:19,"508","22,1","18","1025"
1/26/2022 19:48:19,"503","22,1","18","1025"
1/26/2022 19:53:19,"508","22,1","18","1024"
1/26/2022 19:58:19,"484","22,1","18","1024"
1/26/2022 20:03:19,"502","22,0","18","1024"
1/26/2022 20:08:19,"491","22,0","18","1024"
1/26/2022 20:13:19,"499","21,9","18","1024"
1/26/2022 20:18:19,"493","22,0","18","1024"
1/26/2022 20:23:19,"489","21,9","18","1024"
1/26/2022 20:28:19,"497","21,9","18","1024"
1/26/2022 20:33:19,"484","21,9","18","1024"
1/26/2022 20:38:19,"487","21,8","18","1024"
1/26/2022 20:43:19,"496","21,8","18","1024"
1/26/2022 20:48:19,"481","21,8","18","1024"
1/26/2022 20:53:19,"479","21,8","18","1024"
1/26/2022 20:58:19,"493","21,7","18","1024"
1/26/2022 21:03:19,"489","21,7","18","1024"
1/26/2022 21:08:19,"474","21,7","18","1024"
1/26/2022 21:13:19,"470","21,7","18","1024"
1/26/2022 21:18:19,"490","21,7","18","1024"
1/26/2022 21:23:19,"478","21,7","18","1024"
1/26/2022 21:28:19,"472","21,6","18","1024"
1/26/2022 21:33:19,"479","21,6","18","1024"
1/26/2022 21:38:19,"480","21,6","18","1024"
1/26/2022 21:43:19,"479","21,5","18","1024"
1/26/2022 21:48:19,"473","21,5","18","1024"
1/26/2022 21:53:19,"473","21,5","18","1024"
1/26/2022 21:58:19,"474","21,5","18","1024"
1/26/2022 22:03:19,"480","21,5","18","1024"
1/26/2022 22:08:19,"473","21,5","18","1024"
1/26/2022 22:13:19,"471","21,5","18","1024"
1/26/2022 22:18:19,"475","21,5","19","1024"
1/26/2022 22:23:19,"474","21,4","19","1024"
1/26/2022 22:28:19,"470","21,4","19","1023"
1/26/2022 22:33:19,"470","21,4","19","1023"
1/26/2022 22:38:19,"466","21,4","19","1023"
1/26/2022 22:43:19,"475","21,3","19","1023"
1/26/2022 22:48:19,"468","21,3","19","1023"
1/26/2022 22:53:19,"479","21,3","19","1023"
1/26/2022 22:58:19,"474","21,3","19","1023"
1/26/2022 23:03:19,"463","21,3","19","1023"
1/26/2022 23:08:19,"473","21,3","19","1023"
1/26/2022 23:13:19,"470","21,3","19","1023"
1/26/2022 23:18:19,"474","21,2","19","1023"
1/26/2022 23:23:19,"477","21,2","19","1023"
1/26/2022 23:28:19,"474","21,2","19","1023"
1/26/2022 23:33:19,"475","21,2","19","1023"
1/26/2022 23:38:19,"479","21,2","19","1023"
1/26/2022 23:43:19,"479","21,2","19","1023"
1/26/2022 23:48:19,"475","21,2","19","1023"
1/26/2022 23:53:19,"483","21,2","19","1023"
1/26/2022 23:58:19,"480","21,1","19","1023"
1/27/2022 0:03:19,"487","21,1","19","1023"
1/27/2022 0:08:19,"492","21,1","19","1023"
1/27/2022 0:13:19,"484","21,1","19","1023"
1/27/2022 0:18:19,"494","21,1","19","1023"
1/27/2022 0:23:19,"484","21,1","19","1023"
1/27/2022 0:28:19,"482","21,1","19","1023"
1/27/2022 0:33:19,"491","21,1","19","1023"
1/27/2022 0:38:19,"485","21,0","19","1023"
1/27/2022 0:43:19,"493","21,0","19","1023"
1/27/2022 0:48:19,"492","21,0","19","1022"
1/27/2022 0:53:19,"500","21,0","19","1022"
1/27/2022 0:58:19,"489","21,0","19","1023"
1/27/2022 1:03:19,"495","21,0","20","1023"
1/27/2022 1:08:19,"494","21,0","20","1022"
1/27/2022 1:13:19,"507","21,0","20","1022"
1/27/2022 1:18:19,"507","20,9","20","1022"
1/27/2022 1:23:19,"498","20,9","20","1022"
1/27/2022 1:28:19,"514","21,0","20","1022"
1/27/2022 1:33:19,"508","20,9","20","1022"
1/27/2022 1:38:19,"506","20,9","20","1022"
1/27/2022 1:43:19,"503","20,9","20","1022"
1/27/2022 1:48:19,"502","20,9","20","1022"
1/27/2022 1:53:19,"512","20,9","20","1022"
1/27/2022 1:58:19,"511","20,9","20","1022"
1/27/2022 2:03:19,"513","20,9","20","1022"
1/27/2022 2:08:19,"518","20,9","20","1022"
1/27/2022 2:13:19,"508","20,9","20","1022"
1/27/2022 2:18:19,"511","20,9","20","1021"
1/27/2022 2:23:19,"510","20,9","20","1021"
1/27/2022 2:28:19,"505","20,9","20","1021"
1/27/2022 2:33:19,"502","20,8","20","1021"
1/27/2022 2:38:19,"525","20,8","20","1021"
1/27/2022 2:43:19,"513","20,8","20","1021"
1/27/2022 2:48:19,"512","20,8","20","1021"
1/27/2022 2:53:19,"515","20,8","20","1021"
1/27/2022 2:58:19,"516","20,8","20","1021"
1/27/2022 3:03:19,"513","20,8","20","1021"
1/27/2022 3:08:19,"515","20,8","20","1021"
1/27/2022 3:13:19,"526","20,8","20","1021"
1/27/2022 3:18:19,"512","20,8","20","1021"
1/27/2022 3:23:19,"518","20,8","20","1021"
1/27/2022 3:28:19,"511","20,8","20","1021"
1/27/2022 3:33:19,"520","20,8","21","1021"
1/27/2022 3:38:19,"520","20,8","21","1021"
1/27/2022 3:43:19,"528","20,8","21","1021"
1/27/2022 3:48:19,"519","20,7","21","1021"
1/27/2022 3:53:19,"522","20,7","21","1021"
1/27/2022 3:58:19,"517","20,7","21","1021"
1/27/2022 4:03:19,"523","20,7","21","1021"
1/27/2022 4:08:19,"518","20,7","21","1021"
1/27/2022 4:13:19,"530","20,7","21","1020"
1/27/2022 4:18:19,"520","20,7","21","1020"
1/27/2022 4:23:19,"520","20,7","21","1020"
1/27/2022 4:28:19,"513","20,7","21","1020"
1/27/2022 4:33:19,"525","20,7","21","1020"
1/27/2022 4:38:19,"526","20,7","21","1020"
1/27/2022 4:43:19,"518","20,7","21","1020"
1/27/2022 4:48:19,"523","20,7","21","1020"
1/27/2022 4:53:19,"518","20,7","21","1020"
1/27/2022 4:58:19,"527","20,7","21","1020"
1/27/2022 5:03:19,"533","20,6","21","1020"
1/27/2022 5:08:19,"523","20,7","21","1020"
1/27/2022 5:13:19,"528","20,7","21","1020"
1/27/2022 5:18:19,"526","20,6","21","1020"
1/27/2022 5:23:19,"525","20,6","21","1020"
1/27/2022 5:28:19,"523","20,6","21","1020"
1/27/2022 5:33:19,"526","20,6","21","1020"
1/27/2022 5:38:19,"512","20,6","21","1020"
1/27/2022 5:43:19,"520","20,6","21","1020"
1/27/2022 5:48:19,"513","20,6","21","1020"
1/27/2022 5:53:19,"518","20,6","21","1020"
1/27/2022 5:58:19,"529","20,6","21","1020"
1/27/2022 6:03:19,"527","20,6","21","1020"
1/27/2022 6:08:19,"522","20,6","21","1019"
1/27/2022 6:13:19,"525","20,6","22","1019"
1/27/2022 6:18:19,"513","20,6","22","1019"
1/27/2022 6:23:19,"517","20,6","22","1019"
1/27/2022 6:28:19,"529","20,6","22","1019"
1/27/2022 6:33:19,"507","20,6","22","1019"
1/27/2022 6:38:19,"518","20,6","22","1019"
1/27/2022 6:43:19,"498","20,6","22","1019"
1/27/2022 6:48:19,"511","20,5","22","1019"
1/27/2022 6:53:19,"500","20,6","22","1019"
1/27/2022 6:58:19,"496","20,6","22","1019"
1/27/2022 7:03:19,"506","20,5","22","1019"
1/27/2022 7:08:19,"491","20,6","22","1019"
1/27/2022 7:13:19,"497","20,6","22","1019"
1/27/2022 7:18:19,"497","20,6","22","1019"
1/27/2022 7:23:19,"506","20,6","22","1019"
1/27/2022 7:28:19,"497","20,6","22","1019"
1/27/2022 7:33:19,"494","20,6","22","1019"
1/27/2022 7:38:19,"487","20,6","22","1019"
1/27/2022 7:43:19,"498","20,6","22","1019"
1/27/2022 7:48:19,"489","20,6","22","1019"
1/27/2022 7:53:19,"482","20,5","22","1019"
1/27/2022 7:58:19,"489","20,6","22","1019"
1/27/2022 8:03:19,"482","20,6","22","1019"
1/27/2022 8:08:19,"489","20,6","22","1019"
1/27/2022 8:13:19,"488","20,6","22","1019"
1/27/2022 8:18:19,"484","20,6","22","1019"
1/27/2022 8:23:19,"486","20,6","22","1019"
1/27/2022 8:28:19,"483","20,6","22","1018"
1/27/2022 8:33:19,"474","20,6","22","1018"
1/27/2022 8:38:19,"475","20,6","23","1018"
1/27/2022 8:43:19,"468","20,6","23","1018"
1/27/2022 8:48:19,"488","20,6","23","1018"
1/27/2022 8:53:19,"479","20,6","23","1018"
1/27/2022 8:58:19,"475","20,6","23","1019"
1/27/2022 9:03:19,"476","20,6","23","1019"
1/27/2022 9:08:19,"478","20,6","23","1019"
1/27/2022 9:13:19,"480","20,6","23","1019"
1/27/2022 9:18:19,"474","20,6","23","1019"
1/27/2022 9:23:19,"472","20,6","23","1019"
1/27/2022 9:28:19,"478","20,6","23","1019"
1/27/2022 9:33:19,"487","20,6","23","1019"
1/27/2022 9:38:19,"476","20,6","23","1019"
1/27/2022 9:43:19,"474","20,6","23","1019"
1/27/2022 9:48:19,"474","20,6","23","1019"
1/27/2022 9:53:19,"482","20,6","23","1019"
1/27/2022 9:58:19,"466","20,6","23","1019"
1/27/2022 10:03:19,"476","20,6","23","1019"
1/27/2022 10:08:19,"469","20,6","23","1019"
1/27/2022 10:13:19,"466","20,6","23","1019"
1/27/2022 10:18:19,"460","20,5","23","1019"
1/27/2022 10:23:19,"468","20,6","23","1019"
1/27/2022 10:28:19,"477","20,6","23","1018"
1/27/2022 10:33:19,"471","20,5","23","1019"
1/27/2022 10:38:19,"463","20,6","24","1019"
1/27/2022 10:43:19,"468","20,6","24","1018"
1/27/2022 10:48:19,"468","20,6","24","1019"
1/27/2022 10:53:19,"469","20,6","24","1019"
1/27/2022 10:58:19,"458","20,6","24","1019"
1/27/2022 11:03:19,"473","20,6","24","1019"
1/27/2022 11:08:19,"459","20,6","24","1019"
1/27/2022 11:13:19,"460","20,6","24","1019"
1/27/2022 11:18:19,"452","20,6","24","1019"
1/27/2022 11:23:19,"459","20,6","24","1019"
1/27/2022 11:28:19,"466","20,6","24","1019"
1/27/2022 11:33:19,"450","20,6","24","1019"
1/27/2022 11:38:19,"457","20,6","24","1019"
1/27/2022 11:43:19,"457","20,6","24","1019"
1/27/2022 11:48:19,"453","20,6","24","1019"
1/27/2022 11:53:19,"452","20,6","24","1019"
1/27/2022 11:58:19,"463","20,6","24","1019"
1/27/2022 12:03:19,"466","20,6","24","1019"
1/27/2022 12:08:19,"461","20,6","24","1019"
1/27/2022 12:13:19,"457","20,6","25","1019"
1/27/2022 12:18:19,"464","20,6","25","1019"
1/27/2022 12:23:19,"458","20,6","25","1019"
1/27/2022 12:28:19,"455","20,6","25","1018"
1/27/2022 12:33:19,"465","20,6","25","1018"
1/27/2022 12:38:19,"449","20,6","25","1018"
1/27/2022 12:43:19,"465","20,5","25","1018"
1/27/2022 12:48:19,"450","20,6","25","1018"
1/27/2022 12:53:19,"461","20,6","25","1018"
1/27/2022 12:58:19,"454","20,6","25","1018"
1/27/2022 13:03:19,"456","20,6","25","1018"
1/27/2022 13:08:19,"453","20,6","25","1018"
1/27/2022 13:13:19,"453","20,6","25","1018"
1/27/2022 13:18:19,"460","20,6","25","1018"
1/27/2022 13:23:19,"447","20,6","25","1018"
1/27/2022 13:28:19,"449","20,6","25","1018"
1/27/2022 13:33:19,"455","20,6","25","1018"
1/27/2022 13:38:19,"452","20,6","26","1018"
1/27/2022 13:43:19,"452","20,6","26","1018"
1/27/2022 13:48:19,"450","20,6","26","1018"
1/27/2022 13:53:19,"449","20,6","26","1018"
1/27/2022 13:58:19,"458","20,6","26","1018"
1/27/2022 14:03:19,"437","20,6","26","1018"
1/27/2022 14:08:19,"453","20,6","26","1018"
1/27/2022 14:13:19,"450","20,6","26","1018"
1/27/2022 14:18:19,"441","20,6","26","1018"
1/27/2022 14:23:19,"454","20,6","26","1018"
1/27/2022 14:28:19,"455","20,6","26","1018"
1/27/2022 14:33:19,"449","20,6","26","1018"
1/27/2022 14:38:19,"442","20,6","26","1018"
1/27/2022 14:43:19,"449","20,6","26","1018"
1/27/2022 14:48:19,"453","20,6","26","1018"
1/27/2022 14:53:19,"452","20,6","26","1018"
1/27/2022 14:58:19,"448","20,6","27","1018"
1/27/2022 15:03:19,"444","20,6","27","1018"
1/27/2022 15:08:19,"456","20,6","27","1018"
1/27/2022 15:13:19,"451","20,6","27","1018"
1/27/2022 15:18:19,"453","20,6","27","1018"
1/27/2022 15:23:19,"456","20,6","27","1018"
1/27/2022 15:28:19,"444","20,6","27","1018"
1/27/2022 15:33:19,"444","20,6","27","1018"
1/27/2022 15:38:19,"454","20,6","27","1018"
1/27/2022 15:43:19,"447","20,6","27","1018"
1/27/2022 15:48:19,"448","20,6","27","1018"
1/27/2022 15:53:19,"451","20,6","27","1018"
1/27/2022 15:58:19,"450","20,6","27","1018"
1/27/2022 16:03:19,"448","20,6","27","1018"
1/27/2022 16:08:19,"454","20,6","27","1018"
1/27/2022 16:13:19,"453","20,6","27","1018"
1/27/2022 16:18:19,"444","20,6","28","1018"
1/27/2022 16:23:19,"445","20,6","28","1018"
1/27/2022 16:28:19,"439","20,6","28","1018"
1/27/2022 16:33:19,"456","20,6","28","1018"
1/27/2022 16:38:19,"448","20,6","28","1018"
1/27/2022 16:43:19,"442","20,6","28","1018"
1/27/2022 16:48:19,"459","20,6","28","1019"
1/27/2022 16:53:19,"449","20,6","28","1019"
1/27/2022 16:58:19,"449","20,6","28","1019"
1/27/2022 17:03:19,"453","20,6","28","1019"
1/27/2022 17:08:19,"453","20,6","28","1019"
1/27/2022 17:13:19,"446","20,6","28","1018"
1/27/2022 17:18:19,"443","20,6","28","1019"
1/27/2022 17:23:19,"454","20,6","28","1019"
1/27/2022 17:28:19,"437","20,6","28","1019"
1/27/2022 17:33:19,"438","20,6","29","1019"
1/27/2022 17:38:19,"443","20,6","29","1019"
1/27/2022 17:43:19,"438","20,6","29","1019"
1/27/2022 17:48:19,"446","20,6","29","1019"
1/27/2022 17:53:19,"439","20,6","29","1019"
1/27/2022 17:58:19,"436","20,6","29","1019"
1/27/2022 18:03:19,"452","20,6","29","1019"
1/27/2022 18:08:19,"451","20,6","29","1019"
1/27/2022 18:13:19,"445","20,6","29","1020"
1/27/2022 18:18:19,"440","20,6","29","1020"
1/27/2022 18:23:19,"462","20,6","29","1020"
1/27/2022 18:28:19,"458","20,6","29","1020"
1/27/2022 18:33:19,"445","20,6","29","1020"
1/27/2022 18:38:19,"436","20,6","29","1020"
1/27/2022 18:43:19,"440","20,6","29","1020"
1/27/2022 18:48:19,"448","20,6","29","1020"
1/27/2022 18:53:19,"451","20,6","29","1020"
1/27/2022 18:58:19,"442","20,6","29","1020"
1/27/2022 19:03:19,"441","20,6","29","1020"
1/27/2022 19:08:19,"449","20,6","29","1020"
1/27/2022 19:13:19,"453","20,6","29","1020"
1/27/2022 19:18:19,"445","20,6","29","1020"
1/27/2022 19:23:19,"446","20,7","29","1020"
1/27/2022 19:28:19,"443","20,6","29","1020"
1/27/2022 19:33:19,"440","20,6","29","1020"
1/27/2022 19:38:19,"445","20,6","29","1021"
1/27/2022 19:43:19,"446","20,6","29","1021"
1/27/2022 19:48:19,"452","20,6","29","1021"
1/27/2022 19:53:19,"437","20,6","29","1021"
1/27/2022 19:58:19,"444","20,6","29","1021"
1/27/2022 20:03:19,"446","20,6","30","1021"
1/27/2022 20:08:19,"451","20,6","30","1021"
1/27/2022 20:13:19,"454","20,6","30","1021"
1/27/2022 20:18:19,"446","20,6","30","1021"
1/27/2022 20:23:19,"437","20,6","30","1021"
1/27/2022 20:28:19,"436","20,7","30","1021"
1/27/2022 20:33:19,"434","20,6","30","1021"
1/27/2022 20:38:19,"435","20,6","30","1021"
1/27/2022 20:43:19,"437","20,6","30","1021"
1/27/2022 20:48:19,"452","20,6","30","1022"
1/27/2022 20:53:19,"441","20,6","30","1022"
1/27/2022 20:58:19,"439","20,6","30","1022"
1/27/2022 21:03:19,"441","20,6","30","1022"
1/27/2022 21:08:19,"446","20,6","30","1022"
1/27/2022 21:13:19,"444","20,6","30","1022"
1/27/2022 21:18:19,"450","20,6","30","1022"
1/27/2022 21:23:19,"431","20,7","30","1022"
1/27/2022 21:28:19,"446","20,6","30","1022"
1/27/2022 21:33:19,"444","20,6","30","1022"
1/27/2022 21:38:19,"437","20,6","30","1022"
1/27/2022 21:43:19,"445","20,6","30","1022"
1/27/2022 21:48:19,"441","20,6","30","1022"
1/27/2022 21:53:19,"438","20,7","30","1022"
1/27/2022 21:58:19,"450","20,6","30","1022"
1/27/2022 22:03:19,"440","20,6","30","1022"
1/27/2022 22:08:19,"444","20,7","30","1023"
1/27/2022 22:13:19,"432","20,6","30","1023"
1/27/2022 22:18:19,"433","20,6","30","1023"
1/27/2022 22:23:19,"439","20,6","30","1023"
1/27/2022 22:28:19,"430","20,6","30","1023"
1/27/2022 22:33:19,"439","20,6","30","1023"
1/27/2022 22:38:19,"444","20,6","30","1023"
1/27/2022 22:43:19,"441","20,6","30","1023"
1/27/2022 22:48:19,"443","20,6","30","1023"
1/27/2022 22:53:19,"442","20,6","30","1023"
1/27/2022 22:58:19,"445","20,6","30","1023"
1/27/2022 23:03:19,"441","20,6","30","1023"
1/27/2022 23:08:19,"438","20,6","30","1023"
1/27/2022 23:13:19,"441","20,6","30","1023"
1/27/2022 23:18:19,"439","20,6","30","1024"
1/27/2022 23:23:19,"447","20,6","30","1024"
1/27/2022 23:28:19,"445","20,6","30","1023"
1/27/2022 23:33:19,"443","20,6","30","1024"
1/27/2022 23:38:19,"441","20,6","30","1024"
1/27/2022 23:43:19,"431","20,6","30","1024"
1/27/2022 23:48:19,"446","20,6","30","1024"
1/27/2022 23:53:19,"446","20,6","30","1024"
1/27/2022 23:58:19,"437","20,6","30","1024"
1/28/2022 0:03:19,"443","20,6","30","1024"
1/28/2022 0:08:19,"438","20,6","30","1024"
1/28/2022 0:13:19,"432","20,6","30","1024"
1/28/2022 0:18:19,"447","20,6","30","1024"
1/28/2022 0:23:19,"442","20,6","30","1024"
1/28/2022 0:28:19,"434","20,6","30","1024"
1/28/2022 0:33:19,"444","20,6","30","1024"
1/28/2022 0:38:19,"445","20,6","30","1024"
1/28/2022 0:43:19,"438","20,6","30","1024"
1/28/2022 0:48:19,"443","20,6","30","1024"
1/28/2022 0:53:19,"437","20,6","30","1024"
1/28/2022 0:58:19,"450","20,6","30","1024"
1/28/2022 1:03:19,"440","20,6","30","1024"
1/28/2022 1:08:19,"442","20,6","30","1024"
1/28/2022 1:13:19,"442","20,6","30","1024"
1/28/2022 1:18:19,"433","20,6","30","1024"
1/28/2022 1:23:19,"446","20,6","30","1024"
1/28/2022 1:28:19,"437","20,6","30","1025"
1/28/2022 1:33:19,"444","20,6","30","1025"
1/28/2022 1:38:19,"454","20,6","30","1025"
1/28/2022 1:43:19,"435","20,6","30","1025"
1/28/2022 1:48:19,"443","20,6","30","1025"
1/28/2022 1:53:19,"452","20,6","30","1025"
1/28/2022 1:58:19,"437","20,6","30","1025"
1/28/2022 2:03:19,"443","20,6","30","1025"
1/28/2022 2:08:19,"439","20,6","30","1025"
1/28/2022 2:13:19,"442","20,6","30","1025"
1/28/2022 2:18:19,"446","20,6","30","1025"
1/28/2022 2:23:19,"442","20,6","30","1025"
1/28/2022 2:28:19,"448","20,6","30","1025"
1/28/2022 2:33:19,"446","20,6","30","1025"
1/28/2022 2:38:19,"440","20,6","30","1025"
1/28/2022 2:43:19,"448","20,6","30","1025"
1/28/2022 2:48:19,"444","20,6","30","1025"
1/28/2022 2:53:19,"444","20,6","30","1025"
1/28/2022 2:58:19,"448","20,6","30","1025"
1/28/2022 3:03:19,"445","20,6","30","1025"
1/28/2022 3:08:19,"445","20,6","30","1026"
1/28/2022 3:13:19,"440","20,6","30","1025"
1/28/2022 3:18:19,"435","20,6","30","1025"
1/28/2022 3:23:19,"436","20,6","30","1026"
1/28/2022 3:28:19,"437","20,6","30","1026"
1/28/2022 3:33:19,"439","20,6","30","1025"
1/28/2022 3:38:19,"446","20,6","30","1026"
1/28/2022 3:43:19,"444","20,6","30","1026"
1/28/2022 3:48:19,"433","20,6","30","1026"
1/28/2022 3:53:19,"448","20,6","30","1026"
1/28/2022 3:58:19,"442","20,6","30","1026"
1/28/2022 4:03:19,"442","20,5","30","1026"
1/28/2022 4:08:19,"448","20,6","30","1026"
1/28/2022 4:13:19,"445","20,6","30","1026"
1/28/2022 4:18:19,"440","20,6","30","1026"
1/28/2022 4:23:19,"448","20,5","30","1026"
1/28/2022 4:28:19,"440","20,5","30","1026"
1/28/2022 4:33:19,"443","20,6","30","1026"
1/28/2022 4:38:19,"443","20,5","30","1026"
1/28/2022 4:43:19,"442","20,6","30","1026"
1/28/2022 4:48:19,"438","20,6","30","1026"
1/28/2022 4:53:19,"455","20,6","30","1026"
1/28/2022 4:58:19,"454","20,5","30","1026"
1/28/2022 5:03:19,"436","20,5","30","1026"
1/28/2022 5:08:19,"447","20,5","30","1026"
1/28/2022 5:13:19,"448","20,5","30","1026"
1/28/2022 5:18:19,"444","20,5","30","1026"
1/28/2022 5:23:19,"441","20,5","30","1026"
1/28/2022 5:28:19,"448","20,5","30","1026"
1/28/2022 5:33:19,"443","20,6","30","1026"
1/28/2022 5:38:19,"441","20,5","30","1026"
1/28/2022 5:43:19,"440","20,5","30","1027"
1/28/2022 5:48:19,"435","20,5","30","1026"
1/28/2022 5:53:19,"437","20,6","30","1026"
1/28/2022 5:58:19,"446","20,5","30","1026"
1/28/2022 6:03:19,"443","20,5","30","1026"
1/28/2022 6:08:19,"430","20,5","29","1027"
1/28/2022 6:13:19,"446","20,5","30","1027"
1/28/2022 6:18:19,"440","20,5","30","1027"
1/28/2022 6:23:19,"443","20,5","29","1027"
1/28/2022 6:28:19,"438","20,5","29","1027"
1/28/2022 6:33:19,"446","20,5","29","1027"
1/28/2022 6:38:19,"444","20,5","29","1027"
1/28/2022 6:43:19,"446","20,5","29","1027"
1/28/2022 6:48:19,"450","20,5","29","1027"
1/28/2022 6:53:19,"454","20,5","29","1027"
1/28/2022 6:58:19,"451","20,5","29","1027"
1/28/2022 7:03:19,"447","20,5","29","1027"
1/28/2022 7:08:19,"453","20,5","29","1027"
1/28/2022 7:13:19,"448","20,5","29","1027"
1/28/2022 7:18:19,"446","20,5","29","1027"
1/28/2022 7:23:19,"451","20,5","29","1027"
1/28/2022 7:28:19,"450","20,4","29","1027"
1/28/2022 7:33:19,"437","20,4","29","1027"
1/28/2022 7:38:19,"454","20,4","29","1027"
1/28/2022 7:43:19,"442","20,4","29","1027"
1/28/2022 7:48:19,"450","20,4","29","1028"
1/28/2022 7:53:19,"453","20,4","29","1028"
1/28/2022 7:58:19,"448","20,4","29","1028"
1/28/2022 8:03:19,"458","20,4","29","1028"
1/28/2022 8:08:19,"451","20,4","29","1028"
1/28/2022 8:13:19,"463","20,4","29","1028"
1/28/2022 8:18:19,"461","20,3","29","1028"
1/28/2022 8:23:19,"472","20,3","29","1028"
1/28/2022 8:28:19,"466","20,3","29","1028"
1/28/2022 8:33:19,"468","20,4","29","1028"
1/28/2022 8:38:19,"453","20,3","29","1028"
1/28/2022 8:43:19,"453","20,3","29","1028"
1/28/2022 8:48:19,"453","20,3","29","1028"
1/28/2022 8:53:19,"463","20,3","29","1028"
1/28/2022 8:58:19,"468","20,3","29","1028"
1/28/2022 9:03:19,"465","20,3","29","1028"
1/28/2022 9:08:19,"465","20,3","29","1028"
1/28/2022 9:13:19,"466","20,3","29","1028"
1/28/2022 9:18:19,"460","20,3","29","1029"
1/28/2022 9:23:19,"467","20,3","29","1028"
1/28/2022 9:28:19,"460","20,3","29","1029"
1/28/2022 9:33:19,"465","20,3","29","1029"
1/28/2022 9:38:19,"462","20,3","29","1029"
1/28/2022 9:43:19,"465","20,4","29","1029"
1/28/2022 9:48:19,"472","20,3","29","1029"
1/28/2022 9:53:19,"469","20,3","29","1029"
1/28/2022 9:58:19,"465","20,3","29","1029"
1/28/2022 10:03:19,"464","20,4","29","1029"
1/28/2022 10:08:19,"462","20,4","29","1029"
1/28/2022 10:13:19,"482","20,4","29","1029"
1/28/2022 10:18:19,"461","20,4","29","1029"
1/28/2022 10:23:19,"474","20,4","29","1029"
1/28/2022 10:28:19,"459","20,4","29","1029"
1/28/2022 10:33:19,"461","20,4","29","1029"
1/28/2022 10:38:19,"470","20,4","29","1029"
1/28/2022 10:43:19,"477","20,4","29","1029"
1/28/2022 10:48:19,"469","20,4","29","1029"
1/28/2022 10:53:19,"472","20,4","29","1029"
1/28/2022 10:58:19,"469","20,4","29","1029"
1/28/2022 11:03:19,"479","20,4","29","1029"
1/28/2022 11:08:19,"465","20,4","29","1029"
1/28/2022 11:13:19,"478","20,4","29","1029"
1/28/2022 11:18:19,"479","20,4","29","1029"
1/28/2022 11:23:19,"479","20,4","29","1029"
1/28/2022 11:28:19,"467","20,4","29","1029"
1/28/2022 11:33:19,"466","20,4","29","1029"
1/28/2022 11:38:19,"469","20,4","29","1029"
1/28/2022 11:43:19,"464","20,4","29","1029"
1/28/2022 11:48:19,"462","20,4","29","1029"
1/28/2022 11:53:19,"475","20,4","29","1029"
1/28/2022 11:58:19,"473","20,4","29","1029"
1/28/2022 12:03:19,"464","20,4","29","1029"
1/28/2022 12:08:19,"473","20,4","29","1029"
1/28/2022 12:13:19,"473","20,4","29","1029"
1/28/2022 12:18:19,"463","20,5","29","1029"
1/28/2022 12:23:19,"472","20,4","29","1029"
1/28/2022 12:28:19,"475","20,4","29","1029"
1/28/2022 12:33:19,"464","20,5","29","1029"
1/28/2022 12:38:19,"471","20,4","29","1029"
1/28/2022 12:43:19,"472","20,5","29","1029"
1/28/2022 12:48:19,"476","20,5","29","1029"
1/28/2022 12:53:19,"478","20,5","29","1029"
1/28/2022 12:58:19,"469","20,5","29","1028"
1/28/2022 13:03:19,"472","20,5","29","1028"
1/28/2022 13:08:19,"480","20,5","29","1028"
1/28/2022 13:13:19,"475","20,5","29","1028"
1/28/2022 13:18:19,"485","20,5","29","1028"
1/28/2022 13:23:19,"474","20,5","29","1028"
1/28/2022 13:28:19,"482","20,5","29","1028"
1/28/2022 13:33:19,"482","20,5","29","1028"
1/28/2022 13:38:19,"474","20,5","29","1028"
1/28/2022 13:43:19,"483","20,5","30","1028"
1/28/2022 13:48:19,"484","20,5","30","1028"
1/28/2022 13:53:19,"480","20,6","30","1028"
1/28/2022 13:58:19,"472","20,5","30","1028"
1/28/2022 14:03:19,"479","20,5","30","1028"
1/28/2022 14:08:19,"480","20,5","30","1028"
1/28/2022 14:13:19,"482","20,6","30","1028"
1/28/2022 14:18:19,"476","20,6","30","1028"
1/28/2022 14:23:19,"481","20,6","30","1028"
1/28/2022 14:28:19,"482","20,6","30","1028"
1/28/2022 14:33:19,"470","20,6","30","1028"
1/28/2022 14:38:19,"465","20,6","30","1028"
1/28/2022 14:43:19,"473","20,6","30","1028"
1/28/2022 14:48:19,"476","20,6","30","1028"
1/28/2022 14:53:19,"477","20,6","30","1028"
1/28/2022 14:58:19,"486","20,6","30","1028"
1/28/2022 15:03:19,"470","20,6","30","1027"
1/28/2022 15:08:19,"478","20,6","30","1027"
1/28/2022 15:13:19,"476","20,6","30","1028"
1/28/2022 15:18:19,"480","20,6","30","1028"
1/28/2022 15:23:19,"471","20,6","30","1027"
1/28/2022 15:28:19,"482","20,6","30","1028"
1/28/2022 15:33:19,"478","20,6","30","1027"
1/28/2022 15:38:19,"480","20,6","30","1028"
1/28/2022 15:43:19,"477","20,6","30","1027"
